Respondent_ID,Churn_reason,Market,Gender,AOV,App_use,Date,Age_group,Churn_type
2153125062868150,Reason for General sentiment,Italy,Female,112,1,2023-01-01,Age 18-24,General sentiment
6180576658406109,Reason for Limited acceptance,USA,Male,127,0,2023-02-01,Age 35-44,Limited acceptance
1558181571718658,Reason for Late payment penalties,USA,Female,103,0,2023-06-01,Age 45-54,Late payment penalties
3456371494773142,Reason for Unclassified,Italy,Male,103,0,2023-03-01,Age 18-24,Unclassified
8314329369635945,Reason for Technical Issues,Germany,Female,103,1,2023-04-01,Age 18-24,Technical Issues
8121203016978584,Reason for Hard Credit Checks,Italy,Male,136,1,2023-04-01,Age 18-24,Hard Credit Checks
1974703012776062,Reason for Technical Issues,UK,Male,100,1,2023-03-01,Age 18-24,Technical Issues
6481430051526910,Reason for Security Concerns,Sweden,Male,120,1,2023-06-01,Age 25-34,Security Concerns
4734056282772116,Reason for Unclear terms,Germany,Female,123,0,2023-02-01,Age 55+,Unclear terms
9448446656404309,Reason for High interest rates,France,Male,124,1,2023-02-01,Age 18-24,High interest rates
2110194784979580,Reason for Security Concerns,Sweden,Female,92,0,2023-03-01,Age 25-34,Security Concerns
8274538638605525,Reason for General sentiment,Italy,Female,105,0,2023-06-01,Age 55+,General sentiment
4536256428856259,Reason for Negative Customer Service Experiences,Sweden,Male,122,1,2023-04-01,Age 55+,Negative Customer Service Experiences
7259965113701357,Reason for Limited acceptance,Germany,Female,139,0,2023-01-01,Age 45-54,Limited acceptance
3825159877813579,Reason for General sentiment,Spain,Female,124,0,2023-04-01,Age 45-54,General sentiment
4143712559439414,Reason for General sentiment,UK,Female,130,1,2023-05-01,Age 25-34,General sentiment
7988999320553996,Reason for Account Suspension Issues,Australia,Female,133,1,2023-01-01,Age 45-54,Account Suspension Issues
7623255742834373,Reason for General sentiment,Australia,Male,136,0,2023-05-01,Age 18-24,General sentiment
6161542587947333,Reason for Security Concerns,Italy,Male,113,1,2023-01-01,Age 45-54,Security Concerns
5158903329082725,Reason for General sentiment,Spain,Male,130,0,2023-04-01,Age 55+,General sentiment
8935958798714634,Reason for Security Concerns,France,Male,111,1,2023-03-01,Age 35-44,Security Concerns
3179730709436297,Reason for Negative Customer Service Experiences,USA,Male,137,0,2023-05-01,Age 25-34,Negative Customer Service Experiences
5338592604035392,Reason for Security Concerns,Australia,Male,122,0,2023-05-01,Age 35-44,Security Concerns
8554433941164741,Reason for Negative Customer Service Experiences,USA,Female,119,1,2023-05-01,Age 55+,Negative Customer Service Experiences
7540287826060490,Reason for Security Concerns,Spain,Male,138,1,2023-06-01,Age 35-44,Security Concerns
1302680117769232,Reason for Better alternatives,Germany,Female,117,1,2023-05-01,Age 55+,Better alternatives
7540876832061852,Reason for General sentiment,Italy,Male,120,1,2023-05-01,Age 45-54,General sentiment
5479927242373584,Reason for Negative Customer Service Experiences,Italy,Male,121,1,2023-03-01,Age 18-24,Negative Customer Service Experiences
6565581674967534,Reason for Hard Credit Checks,Germany,Male,120,0,2023-06-01,Age 18-24,Hard Credit Checks
1984801266515353,Reason for Limited acceptance,USA,Male,109,1,2023-06-01,Age 55+,Limited acceptance
1072139303440740,Reason for Limited acceptance,Spain,Female,129,0,2023-02-01,Age 25-34,Limited acceptance
8347718137336970,Reason for Technical Issues,Italy,Female,124,1,2023-05-01,Age 35-44,Technical Issues
1922647049550083,Reason for Late payment penalties,Sweden,Male,126,1,2023-03-01,Age 45-54,Late payment penalties
3653961495860757,Reason for Technical Issues,Australia,Male,116,1,2023-02-01,Age 45-54,Technical Issues
1380257210277049,Reason for Hard Credit Checks,Sweden,Female,124,0,2023-02-01,Age 35-44,Hard Credit Checks
9971131486518379,Reason for Negative Customer Service Experiences,USA,Male,108,0,2023-04-01,Age 45-54,Negative Customer Service Experiences
7267372182595950,Reason for Lack of need,Germany,Male,124,0,2023-06-01,Age 25-34,Lack of need
6577147464186004,Reason for High interest rates,Italy,Male,111,0,2023-03-01,Age 35-44,High interest rates
5006521958308427,Reason for Unclassified,UK,Female,127,1,2023-04-01,Age 35-44,Unclassified
7662868258799801,Reason for Limited acceptance,Australia,Female,109,0,2023-06-01,Age 55+,Limited acceptance
9915264427143381,Reason for Account Suspension Issues,Sweden,Female,121,0,2023-02-01,Age 45-54,Account Suspension Issues
8078904208344797,Reason for Unclassified,France,Male,114,1,2023-05-01,Age 18-24,Unclassified
1706081360278126,Reason for Unclassified,Germany,Male,107,1,2023-03-01,Age 45-54,Unclassified
7132958816605101,Reason for Lack of need,Italy,Female,130,0,2023-02-01,Age 35-44,Lack of need
7551491310026212,Reason for Late payment penalties,Italy,Male,105,0,2023-04-01,Age 35-44,Late payment penalties
1118841129712573,Reason for Account Suspension Issues,UK,Male,137,0,2023-01-01,Age 25-34,Account Suspension Issues
7946904968961353,Reason for Better alternatives,Italy,Female,124,1,2023-01-01,Age 18-24,Better alternatives
7980593539228273,Reason for Account Suspension Issues,USA,Male,121,1,2023-05-01,Age 45-54,Account Suspension Issues
5372016988696241,Reason for Unclear terms,Germany,Female,126,0,2023-06-01,Age 35-44,Unclear terms
8200120880639841,Reason for Lack of need,France,Female,151,0,2023-03-01,Age 18-24,Lack of need
6434971942151419,Reason for Lack of need,France,Female,127,0,2023-01-01,Age 18-24,Lack of need
4364635226102630,Reason for Better alternatives,Sweden,Female,109,1,2023-04-01,Age 55+,Better alternatives
6614076770476932,Reason for Negative Customer Service Experiences,UK,Male,120,1,2023-04-01,Age 18-24,Negative Customer Service Experiences
3213182272379325,Reason for Technical Issues,UK,Female,134,1,2023-06-01,Age 35-44,Technical Issues
6544916334355061,Reason for Late payment penalties,Germany,Male,130,0,2023-04-01,Age 55+,Late payment penalties
2928067307304098,Reason for Negative Customer Service Experiences,Italy,Male,129,0,2023-01-01,Age 25-34,Negative Customer Service Experiences
2346759457388980,Reason for Account Suspension Issues,France,Female,132,0,2023-01-01,Age 18-24,Account Suspension Issues
7786547195686235,Reason for Negative Customer Service Experiences,USA,Male,121,0,2023-04-01,Age 35-44,Negative Customer Service Experiences
4219089591558378,Reason for Limited acceptance,France,Female,119,1,2023-06-01,Age 18-24,Limited acceptance
8758056772307905,Reason for Lack of need,UK,Female,107,1,2023-03-01,Age 35-44,Lack of need
8369567529060654,Reason for Unclear terms,Australia,Female,126,0,2023-05-01,Age 25-34,Unclear terms
1350670435165105,Reason for General sentiment,Italy,Female,92,1,2023-04-01,Age 55+,General sentiment
3931780604636411,Reason for Late payment penalties,Germany,Female,141,0,2023-01-01,Age 55+,Late payment penalties
2368843734818561,Reason for Better alternatives,USA,Female,123,0,2023-02-01,Age 45-54,Better alternatives
6216236850738645,Reason for Account Suspension Issues,Italy,Male,134,1,2023-02-01,Age 35-44,Account Suspension Issues
8065860077094781,Reason for Unclassified,Australia,Female,126,1,2023-05-01,Age 25-34,Unclassified
2927338177030650,Reason for Security Concerns,Sweden,Male,125,0,2023-02-01,Age 18-24,Security Concerns
9761274123923173,Reason for Limited acceptance,UK,Female,132,1,2023-04-01,Age 18-24,Limited acceptance
9421303421398706,Reason for Technical Issues,UK,Male,119,1,2023-05-01,Age 55+,Technical Issues
6096091646436792,Reason for Security Concerns,Sweden,Male,114,0,2023-02-01,Age 35-44,Security Concerns
6265250305250250,Reason for Better alternatives,Spain,Male,116,1,2023-02-01,Age 18-24,Better alternatives
4525215638807086,Reason for Limited acceptance,Spain,Female,139,0,2023-06-01,Age 35-44,Limited acceptance
5106281616782875,Reason for General sentiment,Australia,Female,124,0,2023-03-01,Age 25-34,General sentiment
6583591107768431,Reason for Late payment penalties,Australia,Female,115,0,2023-04-01,Age 55+,Late payment penalties
9753445354986627,Reason for High interest rates,USA,Female,117,0,2023-01-01,Age 18-24,High interest rates
2218431020353744,Reason for Limited acceptance,Australia,Male,140,1,2023-05-01,Age 25-34,Limited acceptance
6225577762624463,Reason for Late payment penalties,France,Female,104,1,2023-06-01,Age 25-34,Late payment penalties
2403853507637651,Reason for Technical Issues,Spain,Female,118,0,2023-06-01,Age 45-54,Technical Issues
7701099627648439,Reason for Hard Credit Checks,USA,Female,124,1,2023-01-01,Age 55+,Hard Credit Checks
5072272312894869,Reason for Lack of need,Sweden,Female,121,0,2023-02-01,Age 45-54,Lack of need
4832048289510005,Reason for Limited acceptance,Spain,Female,114,0,2023-05-01,Age 55+,Limited acceptance
6241979624073757,Reason for General sentiment,Germany,Female,119,1,2023-04-01,Age 35-44,General sentiment
4624294299001292,Reason for High interest rates,Italy,Male,135,0,2023-06-01,Age 55+,High interest rates
3031863440825565,Reason for Better alternatives,Germany,Female,138,1,2023-05-01,Age 55+,Better alternatives
7919993309214389,Reason for General sentiment,Australia,Male,112,1,2023-06-01,Age 18-24,General sentiment
9175042916034421,Reason for Negative Customer Service Experiences,France,Male,137,1,2023-06-01,Age 25-34,Negative Customer Service Experiences
9198518763749923,Reason for Better alternatives,USA,Male,137,1,2023-03-01,Age 18-24,Better alternatives
2562226990834859,Reason for Hard Credit Checks,UK,Female,146,1,2023-01-01,Age 35-44,Hard Credit Checks
5550691537224959,Reason for Unclassified,France,Male,127,1,2023-01-01,Age 18-24,Unclassified
6542472443461246,Reason for Negative Customer Service Experiences,France,Female,119,1,2023-04-01,Age 18-24,Negative Customer Service Experiences
1215586877039622,Reason for High interest rates,Italy,Female,127,1,2023-03-01,Age 35-44,High interest rates
7486928137820418,Reason for Account Suspension Issues,Sweden,Female,122,1,2023-06-01,Age 45-54,Account Suspension Issues
8440828342784430,Reason for Late payment penalties,Sweden,Male,146,1,2023-01-01,Age 55+,Late payment penalties
6120828362375154,Reason for Account Suspension Issues,UK,Female,109,1,2023-06-01,Age 35-44,Account Suspension Issues
7473996625755631,Reason for Late payment penalties,Italy,Male,117,1,2023-06-01,Age 25-34,Late payment penalties
2127120999006188,Reason for Better alternatives,France,Female,120,0,2023-02-01,Age 18-24,Better alternatives
2685523528393241,Reason for Better alternatives,Italy,Male,127,1,2023-03-01,Age 45-54,Better alternatives
3666498420085604,Reason for Negative Customer Service Experiences,Sweden,Male,102,0,2023-03-01,Age 55+,Negative Customer Service Experiences
9205591342304980,Reason for Limited acceptance,Sweden,Male,108,1,2023-06-01,Age 25-34,Limited acceptance
3155026440200280,Reason for Account Suspension Issues,France,Female,111,0,2023-05-01,Age 18-24,Account Suspension Issues
2356945483531127,Reason for Technical Issues,Australia,Female,115,1,2023-01-01,Age 25-34,Technical Issues
3574730528067462,Reason for Negative Customer Service Experiences,Italy,Male,105,0,2023-04-01,Age 55+,Negative Customer Service Experiences
9993262725209916,Reason for Security Concerns,USA,Female,106,0,2023-03-01,Age 25-34,Security Concerns
9310099638042026,Reason for Technical Issues,Germany,Male,137,1,2023-05-01,Age 45-54,Technical Issues
2694019862918302,Reason for Hard Credit Checks,Australia,Male,120,1,2023-04-01,Age 35-44,Hard Credit Checks
7808487199685056,Reason for Hard Credit Checks,USA,Female,121,1,2023-01-01,Age 25-34,Hard Credit Checks
7945108291779049,Reason for Hard Credit Checks,Italy,Male,122,0,2023-06-01,Age 18-24,Hard Credit Checks
9383506803822678,Reason for Unclear terms,Spain,Female,104,1,2023-01-01,Age 18-24,Unclear terms
1680043679270387,Reason for General sentiment,Germany,Male,118,0,2023-04-01,Age 25-34,General sentiment
3312306279063241,Reason for Negative Customer Service Experiences,Spain,Male,130,0,2023-06-01,Age 35-44,Negative Customer Service Experiences
2728865977060165,Reason for Security Concerns,Germany,Male,103,0,2023-05-01,Age 25-34,Security Concerns
3035838694116764,Reason for Unclear terms,Sweden,Female,131,1,2023-01-01,Age 45-54,Unclear terms
7033848899884258,Reason for Limited acceptance,Spain,Male,123,1,2023-05-01,Age 35-44,Limited acceptance
2925740465323732,Reason for Better alternatives,Sweden,Male,116,1,2023-03-01,Age 55+,Better alternatives
5724034411626120,Reason for Late payment penalties,France,Female,120,0,2023-01-01,Age 45-54,Late payment penalties
6887573684102876,Reason for Security Concerns,Italy,Male,108,1,2023-02-01,Age 55+,Security Concerns
5173353707651455,Reason for Hard Credit Checks,Australia,Female,131,0,2023-05-01,Age 25-34,Hard Credit Checks
4727754875588193,Reason for Negative Customer Service Experiences,France,Female,130,0,2023-01-01,Age 35-44,Negative Customer Service Experiences
4436874959824631,Reason for Hard Credit Checks,UK,Female,112,1,2023-02-01,Age 45-54,Hard Credit Checks
5632138066835202,Reason for Late payment penalties,Italy,Female,136,1,2023-05-01,Age 18-24,Late payment penalties
5505865125506021,Reason for Lack of need,Germany,Male,135,0,2023-01-01,Age 55+,Lack of need
5502590865062793,Reason for Security Concerns,Italy,Male,125,1,2023-01-01,Age 35-44,Security Concerns
3721513057665504,Reason for Account Suspension Issues,Italy,Female,120,0,2023-03-01,Age 55+,Account Suspension Issues
9924729164685935,Reason for Limited acceptance,Australia,Female,120,1,2023-05-01,Age 55+,Limited acceptance
1264387971207830,Reason for Unclassified,France,Male,108,0,2023-04-01,Age 25-34,Unclassified
7662981725652249,Reason for Account Suspension Issues,Sweden,Male,107,1,2023-05-01,Age 35-44,Account Suspension Issues
4566342792613998,Reason for Hard Credit Checks,Sweden,Female,156,1,2023-01-01,Age 35-44,Hard Credit Checks
5973025999956537,Reason for General sentiment,USA,Male,112,0,2023-02-01,Age 45-54,General sentiment
7282202870961835,Reason for General sentiment,UK,Female,123,1,2023-03-01,Age 45-54,General sentiment
9130813887465575,Reason for Unclassified,Germany,Female,130,0,2023-05-01,Age 18-24,Unclassified
8340155860723944,Reason for Late payment penalties,Sweden,Male,111,1,2023-05-01,Age 18-24,Late payment penalties
1141637182652479,Reason for Limited acceptance,Sweden,Male,142,1,2023-06-01,Age 25-34,Limited acceptance
4357760308838347,Reason for Hard Credit Checks,Germany,Female,126,1,2023-05-01,Age 55+,Hard Credit Checks
9245485682553739,Reason for Limited acceptance,UK,Female,117,0,2023-04-01,Age 35-44,Limited acceptance
8389252522339810,Reason for Lack of need,Australia,Female,109,0,2023-02-01,Age 35-44,Lack of need
2275795478918766,Reason for Lack of need,Sweden,Female,123,0,2023-05-01,Age 18-24,Lack of need
6037261280365868,Reason for Late payment penalties,Spain,Female,130,0,2023-02-01,Age 25-34,Late payment penalties
2642321415039123,Reason for Late payment penalties,UK,Male,114,1,2023-06-01,Age 55+,Late payment penalties
6360475619321082,Reason for Better alternatives,Spain,Male,104,0,2023-06-01,Age 25-34,Better alternatives
9663736856583427,Reason for Lack of need,USA,Male,107,0,2023-04-01,Age 55+,Lack of need
9172190827489368,Reason for Unclassified,USA,Female,125,0,2023-05-01,Age 45-54,Unclassified
6157296153371430,Reason for Unclassified,Spain,Male,137,0,2023-05-01,Age 45-54,Unclassified
6631634099045176,Reason for Better alternatives,UK,Female,113,1,2023-06-01,Age 25-34,Better alternatives
1131221174683357,Reason for High interest rates,France,Female,119,1,2023-05-01,Age 45-54,High interest rates
8212021340595771,Reason for Unclear terms,UK,Male,126,0,2023-06-01,Age 18-24,Unclear terms
8752846388126342,Reason for Unclear terms,Sweden,Female,112,1,2023-02-01,Age 45-54,Unclear terms
3611408303536442,Reason for Unclear terms,France,Male,117,0,2023-05-01,Age 25-34,Unclear terms
1013904788647704,Reason for Technical Issues,Italy,Female,131,1,2023-05-01,Age 55+,Technical Issues
4254630958842238,Reason for Better alternatives,Spain,Female,112,1,2023-06-01,Age 35-44,Better alternatives
3547705960703114,Reason for Hard Credit Checks,Italy,Female,120,0,2023-02-01,Age 35-44,Hard Credit Checks
1659807618902374,Reason for Late payment penalties,Sweden,Male,108,1,2023-04-01,Age 45-54,Late payment penalties
6436997770111000,Reason for Hard Credit Checks,Germany,Female,118,1,2023-05-01,Age 55+,Hard Credit Checks
1194122283670830,Reason for Better alternatives,Spain,Female,130,1,2023-04-01,Age 25-34,Better alternatives
8876779270751286,Reason for Better alternatives,Spain,Male,122,1,2023-04-01,Age 25-34,Better alternatives
7414047180938307,Reason for Better alternatives,France,Male,131,0,2023-06-01,Age 35-44,Better alternatives
1766650363302703,Reason for High interest rates,Sweden,Female,127,0,2023-03-01,Age 25-34,High interest rates
2236169755001263,Reason for Unclear terms,Sweden,Male,113,0,2023-04-01,Age 55+,Unclear terms
8133362976428944,Reason for Lack of need,Sweden,Male,120,1,2023-03-01,Age 18-24,Lack of need
3581714776367957,Reason for Security Concerns,Italy,Male,112,0,2023-01-01,Age 45-54,Security Concerns
8850297094916868,Reason for Hard Credit Checks,Germany,Female,129,0,2023-03-01,Age 18-24,Hard Credit Checks
1198469396386672,Reason for Lack of need,Italy,Female,124,0,2023-04-01,Age 45-54,Lack of need
5058246488881689,Reason for Better alternatives,Sweden,Female,111,0,2023-01-01,Age 45-54,Better alternatives
1890740842772879,Reason for Unclear terms,USA,Male,111,0,2023-01-01,Age 45-54,Unclear terms
6103957254159624,Reason for Late payment penalties,France,Female,124,1,2023-06-01,Age 35-44,Late payment penalties
8733951179604437,Reason for Technical Issues,Australia,Female,121,1,2023-04-01,Age 55+,Technical Issues
4820275744027557,Reason for Unclear terms,Germany,Female,113,1,2023-05-01,Age 35-44,Unclear terms
9363810456088876,Reason for Unclear terms,Spain,Male,90,1,2023-01-01,Age 55+,Unclear terms
8111524579596041,Reason for Unclear terms,Spain,Female,128,1,2023-01-01,Age 35-44,Unclear terms
9929154511392537,Reason for Lack of need,Spain,Female,130,1,2023-04-01,Age 25-34,Lack of need
4555067639788101,Reason for Unclassified,Germany,Female,118,1,2023-04-01,Age 35-44,Unclassified
1602009528784038,Reason for Account Suspension Issues,Italy,Female,127,1,2023-04-01,Age 35-44,Account Suspension Issues
6816240523373529,Reason for Hard Credit Checks,USA,Male,105,1,2023-04-01,Age 25-34,Hard Credit Checks
2973660560227411,Reason for High interest rates,Australia,Male,114,0,2023-04-01,Age 25-34,High interest rates
4248273739947773,Reason for Hard Credit Checks,France,Male,125,0,2023-06-01,Age 45-54,Hard Credit Checks
4837199609950484,Reason for Late payment penalties,Germany,Male,124,1,2023-05-01,Age 55+,Late payment penalties
1237023169705384,Reason for Account Suspension Issues,UK,Male,128,0,2023-05-01,Age 55+,Account Suspension Issues
5759307562139020,Reason for General sentiment,Italy,Male,121,1,2023-06-01,Age 18-24,General sentiment
5839919957799679,Reason for High interest rates,France,Female,134,1,2023-05-01,Age 25-34,High interest rates
1311437922922994,Reason for Better alternatives,UK,Male,117,0,2023-05-01,Age 35-44,Better alternatives
1526016382638392,Reason for Hard Credit Checks,Italy,Female,123,0,2023-03-01,Age 45-54,Hard Credit Checks
7045330359515275,Reason for Account Suspension Issues,France,Female,136,0,2023-02-01,Age 25-34,Account Suspension Issues
6586439385610607,Reason for Limited acceptance,Italy,Female,128,1,2023-01-01,Age 18-24,Limited acceptance
2575922835198777,Reason for Unclear terms,Italy,Male,146,1,2023-06-01,Age 55+,Unclear terms
7324643499129621,Reason for Better alternatives,Germany,Female,123,0,2023-05-01,Age 45-54,Better alternatives
8722596973829232,Reason for Unclassified,UK,Male,114,0,2023-02-01,Age 55+,Unclassified
4349053711320628,Reason for Hard Credit Checks,Australia,Female,122,1,2023-06-01,Age 25-34,Hard Credit Checks
8434679144250071,Reason for Unclassified,Spain,Female,104,0,2023-04-01,Age 25-34,Unclassified
8058635534004958,Reason for High interest rates,Spain,Female,128,0,2023-01-01,Age 45-54,High interest rates
9016305814330087,Reason for Unclear terms,Germany,Male,137,0,2023-06-01,Age 25-34,Unclear terms
4500734577876149,Reason for Limited acceptance,Sweden,Female,113,0,2023-01-01,Age 55+,Limited acceptance
1176563568442405,Reason for Technical Issues,Italy,Female,118,0,2023-05-01,Age 18-24,Technical Issues
8431991892611017,Reason for Unclassified,France,Male,122,0,2023-03-01,Age 45-54,Unclassified
3034368210185473,Reason for Better alternatives,Germany,Female,128,0,2023-04-01,Age 45-54,Better alternatives
6136795004993349,Reason for Late payment penalties,France,Female,104,1,2023-05-01,Age 45-54,Late payment penalties
2337408167014193,Reason for Hard Credit Checks,UK,Female,114,0,2023-06-01,Age 35-44,Hard Credit Checks
4877406740905038,Reason for Unclassified,Spain,Female,102,1,2023-01-01,Age 25-34,Unclassified
5898289106270874,Reason for Better alternatives,France,Male,133,1,2023-06-01,Age 35-44,Better alternatives
5863797897007171,Reason for Unclear terms,Australia,Male,140,1,2023-02-01,Age 25-34,Unclear terms
6564003026108929,Reason for Unclear terms,USA,Female,124,0,2023-02-01,Age 25-34,Unclear terms
3579878494263226,Reason for Account Suspension Issues,France,Female,113,0,2023-01-01,Age 45-54,Account Suspension Issues
5597451522565659,Reason for Account Suspension Issues,USA,Male,137,0,2023-06-01,Age 55+,Account Suspension Issues
3487533703410465,Reason for General sentiment,UK,Female,105,1,2023-05-01,Age 18-24,General sentiment
1546451688516294,Reason for Better alternatives,Germany,Male,119,0,2023-04-01,Age 35-44,Better alternatives
2328557153044056,Reason for Better alternatives,Germany,Male,121,1,2023-04-01,Age 18-24,Better alternatives
1020136889251595,Reason for Limited acceptance,Italy,Male,131,1,2023-04-01,Age 45-54,Limited acceptance
3146794645607692,Reason for Unclear terms,Germany,Female,129,1,2023-01-01,Age 35-44,Unclear terms
4579825368163214,Reason for Technical Issues,Germany,Female,117,0,2023-03-01,Age 35-44,Technical Issues
1061068721738957,Reason for Better alternatives,Germany,Male,134,1,2023-01-01,Age 55+,Better alternatives
8441871491475760,Reason for Account Suspension Issues,UK,Male,121,0,2023-06-01,Age 35-44,Account Suspension Issues
9860564747712429,Reason for Security Concerns,Australia,Male,102,0,2023-03-01,Age 25-34,Security Concerns
1291303387775191,Reason for Security Concerns,USA,Female,109,1,2023-05-01,Age 35-44,Security Concerns
1014828035172578,Reason for Limited acceptance,France,Male,125,1,2023-06-01,Age 25-34,Limited acceptance
2522335403034232,Reason for Security Concerns,Sweden,Female,117,0,2023-06-01,Age 55+,Security Concerns
2707043009210813,Reason for Security Concerns,Spain,Male,125,1,2023-01-01,Age 55+,Security Concerns
5890986288645012,Reason for Negative Customer Service Experiences,USA,Female,128,1,2023-01-01,Age 45-54,Negative Customer Service Experiences
1916819761150969,Reason for Hard Credit Checks,USA,Male,121,0,2023-03-01,Age 18-24,Hard Credit Checks
7259685867168224,Reason for Late payment penalties,USA,Male,106,1,2023-01-01,Age 35-44,Late payment penalties
4233186611843500,Reason for High interest rates,Italy,Male,116,1,2023-04-01,Age 35-44,High interest rates
1641134307497007,Reason for Better alternatives,Sweden,Female,140,0,2023-03-01,Age 45-54,Better alternatives
6586862432667694,Reason for Better alternatives,UK,Male,106,0,2023-02-01,Age 18-24,Better alternatives
7651935432474438,Reason for Hard Credit Checks,Germany,Female,115,0,2023-06-01,Age 35-44,Hard Credit Checks
6525352646628880,Reason for Technical Issues,UK,Female,124,1,2023-03-01,Age 35-44,Technical Issues
2373098418578402,Reason for Hard Credit Checks,Germany,Male,132,0,2023-06-01,Age 18-24,Hard Credit Checks
2987853125001104,Reason for Unclear terms,Spain,Male,110,0,2023-03-01,Age 25-34,Unclear terms
3605395046365171,Reason for Account Suspension Issues,UK,Female,122,0,2023-01-01,Age 45-54,Account Suspension Issues
9431377818837335,Reason for High interest rates,France,Male,110,1,2023-02-01,Age 25-34,High interest rates
5113503391030755,Reason for Hard Credit Checks,Australia,Female,116,0,2023-06-01,Age 25-34,Hard Credit Checks
9432725696510437,Reason for Unclear terms,UK,Male,118,1,2023-01-01,Age 25-34,Unclear terms
6974868803748204,Reason for Unclassified,Australia,Male,128,0,2023-01-01,Age 18-24,Unclassified
6269233916605103,Reason for Unclear terms,Germany,Male,122,0,2023-04-01,Age 35-44,Unclear terms
6818832075282412,Reason for Account Suspension Issues,Italy,Female,119,1,2023-05-01,Age 35-44,Account Suspension Issues
2568740811979276,Reason for Late payment penalties,Australia,Male,110,0,2023-01-01,Age 35-44,Late payment penalties
6891064601135657,Reason for Security Concerns,USA,Female,136,0,2023-05-01,Age 35-44,Security Concerns
2116418479538414,Reason for Unclear terms,USA,Female,141,1,2023-01-01,Age 55+,Unclear terms
9646660917666892,Reason for Negative Customer Service Experiences,France,Male,133,0,2023-01-01,Age 25-34,Negative Customer Service Experiences
6578302975176248,Reason for Hard Credit Checks,USA,Female,116,0,2023-04-01,Age 35-44,Hard Credit Checks
2456599913256660,Reason for High interest rates,Spain,Female,118,0,2023-05-01,Age 45-54,High interest rates
1358480679184256,Reason for Negative Customer Service Experiences,Australia,Male,118,1,2023-01-01,Age 25-34,Negative Customer Service Experiences
2204175744832420,Reason for Hard Credit Checks,Sweden,Male,119,0,2023-02-01,Age 45-54,Hard Credit Checks
9680198407489640,Reason for High interest rates,Spain,Female,135,1,2023-03-01,Age 55+,High interest rates
8531692356819892,Reason for Technical Issues,France,Female,123,1,2023-02-01,Age 45-54,Technical Issues
4078688388567721,Reason for High interest rates,Italy,Female,127,0,2023-06-01,Age 45-54,High interest rates
3410653129709450,Reason for Security Concerns,Australia,Male,137,0,2023-04-01,Age 25-34,Security Concerns
7970972497383664,Reason for Better alternatives,Sweden,Male,110,0,2023-05-01,Age 18-24,Better alternatives
9804066001505294,Reason for Technical Issues,UK,Female,135,0,2023-01-01,Age 35-44,Technical Issues
6100013212848285,Reason for General sentiment,Australia,Female,109,1,2023-01-01,Age 35-44,General sentiment
7036570704664207,Reason for Better alternatives,USA,Male,119,1,2023-02-01,Age 55+,Better alternatives
3691879814016200,Reason for Unclassified,USA,Male,111,0,2023-05-01,Age 25-34,Unclassified
7307731654259058,Reason for Technical Issues,Australia,Female,118,0,2023-04-01,Age 55+,Technical Issues
4473309015386778,Reason for Limited acceptance,Italy,Male,119,0,2023-01-01,Age 35-44,Limited acceptance
3935971522093468,Reason for Security Concerns,Italy,Female,130,0,2023-02-01,Age 45-54,Security Concerns
5058863898251118,Reason for Technical Issues,UK,Male,127,0,2023-06-01,Age 45-54,Technical Issues
2452715092185698,Reason for Negative Customer Service Experiences,France,Male,146,0,2023-02-01,Age 35-44,Negative Customer Service Experiences
3527245830617151,Reason for Negative Customer Service Experiences,Spain,Male,135,1,2023-04-01,Age 55+,Negative Customer Service Experiences
5112726035266498,Reason for Technical Issues,Italy,Male,128,0,2023-04-01,Age 35-44,Technical Issues
7618290007813810,Reason for Negative Customer Service Experiences,Italy,Male,109,1,2023-03-01,Age 45-54,Negative Customer Service Experiences
7505609692345302,Reason for High interest rates,Germany,Male,103,1,2023-01-01,Age 35-44,High interest rates
6660850476898770,Reason for Negative Customer Service Experiences,USA,Female,124,1,2023-01-01,Age 25-34,Negative Customer Service Experiences
6986185025160271,Reason for Account Suspension Issues,Italy,Female,125,0,2023-05-01,Age 55+,Account Suspension Issues
9838760894375074,Reason for Hard Credit Checks,Germany,Male,122,1,2023-03-01,Age 45-54,Hard Credit Checks
9127611466054926,Reason for High interest rates,Sweden,Male,142,1,2023-06-01,Age 45-54,High interest rates
5883029163204410,Reason for Security Concerns,Germany,Male,156,0,2023-03-01,Age 55+,Security Concerns
1449679567593948,Reason for Unclear terms,Italy,Male,113,0,2023-06-01,Age 45-54,Unclear terms
1720711868486919,Reason for Account Suspension Issues,UK,Female,126,0,2023-03-01,Age 45-54,Account Suspension Issues
6792714373209640,Reason for Account Suspension Issues,Sweden,Male,120,0,2023-06-01,Age 18-24,Account Suspension Issues
9887826574585776,Reason for Better alternatives,Italy,Male,126,0,2023-03-01,Age 55+,Better alternatives
5860713069482307,Reason for Negative Customer Service Experiences,Spain,Female,116,1,2023-02-01,Age 55+,Negative Customer Service Experiences
7094573894421782,Reason for Security Concerns,USA,Female,108,0,2023-01-01,Age 55+,Security Concerns
2018822741687454,Reason for Better alternatives,Australia,Male,116,1,2023-05-01,Age 25-34,Better alternatives
5221570996391081,Reason for High interest rates,Spain,Male,129,1,2023-02-01,Age 25-34,High interest rates
9005880502142251,Reason for Better alternatives,Italy,Male,116,0,2023-04-01,Age 18-24,Better alternatives
